ID	Word	W1	W2	DEF_SYNT
3223	pop	take	drugs	(S1 (S (VP (VB take) (NP (NNS drugs)) (, ,) (ADVP (RB especially) (RB orally)))))#
3224	free-base	inhaling	fumes	(S1 (NP (NP (NN use)) (PRN (-LRB- -LRB-) (NP (JJ purified) (NN cocaine)) (-RRB- -RRB-)) (PP (IN by) (S (VP (VP (VBG burning) (NP (PRP it))) (CC and) (VP (VBG inhaling) (NP (DT the) (NNS fumes))))))))#
3225	base	inhaling	fumes	(S1 (NP (NP (NN use)) (PRN (-LRB- -LRB-) (NP (JJ purified) (NN cocaine)) (-RRB- -RRB-)) (PP (IN by) (S (VP (VP (VBG burning) (NP (PRP it))) (CC and) (VP (VBG inhaling) (NP (DT the) (NNS fumes))))))))#
3226	drug	use	drugs	(S1 (S (VP (VB use) (NP (JJ recreational) (NNS drugs)))))#
3227	dope	take	drugs	(S1 (S (VP (VB take) (NP (NNS drugs)) (S (VP (TO to) (VP (VB improve) (NP (NP (CD one) (POS 's)) (JJ athletic) (NN performance))))))))#
3228	nutrify	give	nourishment	(S1 (S (VP (VB give) (NP (NN nourishment)) (PP (TO to)))))#
3229	aliment	give	nourishment	(S1 (S (VP (VB give) (NP (NN nourishment)) (PP (TO to)))))#
3230	nourish	give	nourishment	(S1 (S (VP (VB give) (NP (NN nourishment)) (PP (TO to)))))#
3231	carry	drink	alcohol	(S1 (S (VP (VB drink) (NP (NN alcohol)) (PP (IN without) (S (VP (VBG showing) (NP (JJ ill) (NNS effects))))))))#
3232	hold	drink	alcohol	(S1 (S (VP (VB drink) (NP (NN alcohol)) (PP (IN without) (S (VP (VBG showing) (NP (JJ ill) (NNS effects))))))))#
3233	sup	take	food	(S1 (S (VP (VB take) (NP (ADJP (JJ solid) (CC or) (JJ liquid)) (NN food)) (PP (IN into) (NP (DT the) (NN mouth))) (NP (DT a) (JJ little)) (PP (PP (IN at) (NP (DT a) (NN time))) (CC either) (PP (IN by) (NP (NN drinking))) (CC or) (PP (IN by) (S (VP (VBG eating) (PP (IN with) (NP (DT a) (NN spoon))))))))))#
3234	touch	make	contact	(S1 (S (S (VP (VB be) (PP (IN in) (NP (JJ direct) (JJ physical) (NN contact))) (PP (IN with)))) (: ;) (S (VP (VB make) (NP (NN contact))))))#
3235	adjoin	make	contact	(S1 (S (S (VP (VB be) (PP (IN in) (NP (JJ direct) (JJ physical) (NN contact))) (PP (IN with)))) (: ;) (S (VP (VB make) (NP (NN contact))))))#
3236	meet	make	contact	(S1 (S (S (VP (VB be) (PP (IN in) (NP (JJ direct) (JJ physical) (NN contact))) (PP (IN with)))) (: ;) (S (VP (VB make) (NP (NN contact))))))#
3237	contact	make	contact	(S1 (S (S (VP (VB be) (PP (IN in) (NP (JJ direct) (JJ physical) (NN contact))) (PP (IN with)))) (: ;) (S (VP (VB make) (NP (NN contact))))))#
3238	touch	make	contact	(S1 (S (VP (VB make) (NP (JJ physical) (NN contact)) (PP (IN with)) (, ,) (VP (VB come) (PP (IN in) (NP (NN contact))) (PP (IN with))))))#
3239	cover	form	cover	(S1 (S (VP (VB form) (NP (DT a) (NN cover)) (PP (IN over)))))#
3240	strike	manipulating	keys	(S1 (S (VP (VB produce) (PP (IN by) (S (VP (VBG manipulating) (NP (NP (NNS keys)) (CC or) (NP (NP (NNS strings)) (PP (IN of) (NP (JJ musical) (NNS instruments)))) (, ,)) (ADVP (RB also)) (ADVP (RB metaphorically))))))))#
3241	hit	manipulating	keys	(S1 (S (VP (VB produce) (PP (IN by) (S (VP (VBG manipulating) (NP (NP (NNS keys)) (CC or) (NP (NP (NNS strings)) (PP (IN of) (NP (JJ musical) (NNS instruments)))) (, ,)) (ADVP (RB also)) (ADVP (RB metaphorically))))))))#
3242	feel	pass	hands	(S1 (S (VP (VB pass) (NP (NP (CD one) (POS 's)) (NNS hands)) (PP (IN over) (NP (NP (DT the) (JJ sexual) (NNS organs)) (PP (IN of)))))))#
3243	manipulate	hold	something	(S1 (S (VP (VP (VB hold) (NP (NN something)) (PP (IN in) (NP (NP (CD one) (POS 's)) (NNS hands)))) (CC and) (VP (VB move) (NP (PRP it))))))#
3244	mouse	manipulate	mouse	(S1 (S (VP (VB manipulate) (NP (NP (DT the) (NN mouse)) (PP (IN of) (NP (DT a) (NN computer)))))))#
3245	seize	take	hold	(S1 (S (S (VP (VB take) (NP (NN hold)) (PP (IN of)))) (: ;) (S (VP (VB grab)))))#
3246	prehend	take	hold	(S1 (S (S (VP (VB take) (NP (NN hold)) (PP (IN of)))) (: ;) (S (VP (VB grab)))))#
3247	clutch	take	hold	(S1 (S (S (VP (VB take) (NP (NN hold)) (PP (IN of)))) (: ;) (S (VP (VB grab)))))#
3248	snatch	grasping	motions	(S1 (S (VP (TO to) (VP (VB make) (S (VP (VBG grasping) (NP (NNS motions))))))))#
3249	hold	be	support	(S1 (S (VP (VB be) (NP (NP (DT the) (JJ physical) (NN support)) (PP (IN of) (: ;) (S (VP (VB carry) (NP (NP (DT the) (NN weight)) (PP (IN of))))))))))#
3250	support	be	support	(S1 (S (VP (VB be) (NP (NP (DT the) (JJ physical) (NN support)) (PP (IN of) (: ;) (S (VP (VB carry) (NP (NP (DT the) (NN weight)) (PP (IN of))))))))))#
3251	sustain	be	support	(S1 (S (VP (VB be) (NP (NP (DT the) (JJ physical) (NN support)) (PP (IN of) (: ;) (S (VP (VB carry) (NP (NP (DT the) (NN weight)) (PP (IN of))))))))))#
3252	carry	bear	weight	(S1 (S (VP (VB bear) (CC or) (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB bear) (NP (NP (DT the) (NN weight) (, ,) (NN pressure) (, ,) (CC or) (NN responsibility)) (PP (IN of))))))))))#
3253	tread	pressing	foot	(S1 (S (NP (NNP brace)) (VP (PRN (-LRB- -LRB-) (NP (NP (DT an) (NNP archer) (POS 's)) (NN bow)) (-RRB- -RRB-)) (PP (IN by) (S (VP (VBG pressing) (NP (DT the) (NN foot)) (PP (IN against) (NP (DT the) (NN center)))))))))#
3254	slat	close	slats	(S1 (S (VP (VB close) (NP (NP (DT the) (NNS slats)) (PP (IN of) (NP (-LRB- -LRB-) (NP (NNS windows)) (-RRB- -RRB-)))))))#
3255	cling	resist	separation	(S1 (S (S (VP (VP (VB come)) (CC or) (VP (VB be) (PP (IN in) (NP (JJ close) (NN contact))) (PP (IN with))))) (: ;) (S (VP (VP (VB stick)) (CC or) (VP (VB hold) (PRT (RP together))) (CC and) (VP (VB resist) (NP (NN separation)))))))#
3256	cleave	resist	separation	(S1 (S (S (VP (VP (VB come)) (CC or) (VP (VB be) (PP (IN in) (NP (JJ close) (NN contact))) (PP (IN with))))) (: ;) (S (VP (VP (VB stick)) (CC or) (VP (VB hold) (PRT (RP together))) (CC and) (VP (VB resist) (NP (NN separation)))))))#
3257	adhere	resist	separation	(S1 (S (S (VP (VP (VB come)) (CC or) (VP (VB be) (PP (IN in) (NP (JJ close) (NN contact))) (PP (IN with))))) (: ;) (S (VP (VP (VB stick)) (CC or) (VP (VB hold) (PRT (RP together))) (CC and) (VP (VB resist) (NP (NN separation)))))))#
3258	stick	resist	separation	(S1 (S (S (VP (VP (VB come)) (CC or) (VP (VB be) (PP (IN in) (NP (JJ close) (NN contact))) (PP (IN with))))) (: ;) (S (VP (VP (VB stick)) (CC or) (VP (VB hold) (PRT (RP together))) (CC and) (VP (VB resist) (NP (NN separation)))))))#
3259	cohere	resist	separation	(S1 (S (S (VP (VP (VB come)) (CC or) (VP (VB be) (PP (IN in) (NP (JJ close) (NN contact))) (PP (IN with))))) (: ;) (S (VP (VP (VB stick)) (CC or) (VP (VB hold) (PRT (RP together))) (CC and) (VP (VB resist) (NP (NN separation)))))))#
3260	mold	follow	contours	(S1 (S (VP (VP (VB fit) (ADVP (RB tightly))) (, ,) (VP (VB follow) (NP (NP (DT the) (NNS contours)) (PP (IN of)))))))#
3261	haemagglutinate	cause	clumping	(S1 (S (VP (VB cause) (NP (DT the) (NN clumping)) (ADVP (RB together)) (PRN (-LRB- -LRB-) (PP (IN of) (NP (JJ red) (NN blood) (NNS cells))) (-RRB- -RRB-)))))#
3262	hemagglutinate	cause	clumping	(S1 (S (VP (VB cause) (NP (DT the) (NN clumping)) (ADVP (RB together)) (PRN (-LRB- -LRB-) (PP (IN of) (NP (JJ red) (NN blood) (NNS cells))) (-RRB- -RRB-)))))#
3263	submarine	control	submarine	(S1 (S (VP (VB control) (NP (DT a) (NN submarine)))))#
3264	goose	give	spurt	(S1 (S (VP (VB give) (NP (NP (DT a) (NN spurt)) (PP (IN of) (NP (NN fuel)))) (PP (TO to)))))#
3265	stroke	brushing	motions	(S1 (S (S (VP (VB touch) (ADVP (RB lightly)))) (CC and) (ADVP (RB repeatedly)) (, ,) (PP (IN as) (PP (IN with) (S (VP (VBG brushing) (NP (NNS motions))))))))#
3266	penetrate	overcoming	resistance	(S1 (S (VP (VB pass) (ADVP (IN into) (CC or) (RB through)) (, ,) (PP (ADVP (RB often)) (IN by) (S (VP (VBG overcoming) (NP (NN resistance))))))))#
3267	perforate	overcoming	resistance	(S1 (S (VP (VB pass) (ADVP (IN into) (CC or) (RB through)) (, ,) (PP (ADVP (RB often)) (IN by) (S (VP (VBG overcoming) (NP (NN resistance))))))))#
3268	foray	enter	enemy	(S1 (S (ADVP (RB briefly)) (VP (VB enter) (NP (NN enemy) (NN territory)))))#
3269	poke	make	hole	(S1 (S (VP (VB make) (NP (DT a) (NN hole)) (PP (IN by) (S (VP (VBG poking)))))))#
3270	jog	give	push	(S1 (S (VP (VB give) (NP (DT a) (JJ slight) (NN push)) (PP (TO to)))))#
3271	knife	use	knife	(S1 (S (VP (VB use) (NP (NP (DT a) (NN knife)) (PP (IN on))))))#
3272	stab	use	knife	(S1 (S (VP (VB use) (NP (NP (DT a) (NN knife)) (PP (IN on))))))#
3273	lapidate	throw	stones	(S1 (S (VP (VB throw) (NP (NNS stones)) (PP (IN at)))))#
3274	roof	provide	building	(S1 (S (S (VP (VB provide) (NP (DT a) (NN building)) (PP (IN with) (NP (DT a) (NN roof))))) (: ;) (S (VP (VB cover) (NP (NP (DT a) (NN building)) (PP (IN with) (NP (DT a) (NN roof))))))))#
3275	bank	control	rate	(S1 (S (VP (VB cover) (PP (IN with) (NP (NNS ashes))) (ADVP (RB so)) (S (VP (TO to) (VP (VB control) (NP (NP (DT the) (NN rate)) (PP (IN of) (NP (NN burning))))))))))#
3276	knead	make	uniform	(S1 (S (VP (VB make) (NP (NN uniform)))))#
3277	work	make	uniform	(S1 (S (VP (VB make) (NP (NN uniform)))))#
3278	proof	reach	lightness	(S1 (NP (NN knead) (S (VP (TO to) (VP (VB reach) (NP (JJ proper) (NN lightness)))))))#
3279	clap	produce	noise	(S1 (S (VP (VB strike) (PRT (RP together)) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB produce) (NP (DT a) (JJ sharp) (JJ percussive) (NN noise)))))))))#
3280	bottom	strike	ground	(S1 (S (VP (VB strike) (NP (DT the) (NN ground)) (, ,) (PP (IN as) (PP (IN with) (NP (NP (DT a) (NN ship) (POS 's)) (NN bottom)))))))#
3281	knock	deliver	blow	(S1 (S (VP (VP (VB deliver) (NP (DT a) (JJ sharp) (NN blow))) (CC or) (VP (VB push) (S (: :) (`` ``) (NP (PRP He)) (VP (VBN knocked) (S (NP (DT the) (NN glass)) (ADJP (JJ clear))) (PP (IN across) (NP (DT the) (NN room)))) ('' ''))))))#
3282	shoulder	carry	burden	(S1 (S (VP (VB carry) (NP (NP (DT a) (NN burden)) (, ,) (ADJP (DT either) (JJ real) (CC or) (JJ metaphoric))))))#
3283	elbow	shove	elbow	(S1 (S (VP (VB shove) (NP (NP (CD one) (POS 's)) (NN elbow)) (PP (IN into) (NP (NP (DT another) (NN person) (POS 's)) (NNS ribs))))))#
3284	carry	give	impetus	(S1 (S (VP (VB propel) (CC or) (VB give) (NP (NN impetus)) (PP (TO to)))))#
3285	snap	make	sound	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB make) (NP (DT a) (VBG snapping) (NN sound))))))))#
3286	click	make	sound	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB make) (NP (DT a) (VBG snapping) (NN sound))))))))#
3287	flick	make	sound	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB make) (NP (DT a) (VBG snapping) (NN sound))))))))#
3288	draw	uncover	something	(S1 (S (VP (VB move) (CC or) (VB pull) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB cover) (CC or) (VB uncover) (NP (NN something)))))))))#
3289	dust	remove	dust	(S1 (S (VP (VB remove) (NP (DT the) (NN dust)) (PP (IN from)))))#
3290	set	give	edge	(S1 (S (VP (VB give) (NP (DT a) (JJ fine) (, ,) (JJ sharp) (NN edge)) (PP (TO to) (NP (DT a) (NN knife) (CC or) (NN razor))))))#
3291	cock	set	trigger	(S1 (S (VP (VB set) (NP (NP (DT the) (NN trigger)) (PP (IN of) (NP (NP (DT a) (JJ firearm) (NN back)) (PP (IN for) (NP (NN firing)))))))))#
3292	shave	touch	surface	(S1 (S (VP (VB touch) (NP (NP (DT the) (NN surface)) (PP (IN of) (NP (RB lightly)))))))#
3293	skive	remove	surface	(S1 (S (VP (VB remove) (NP (DT the) (NN surface)) (PP (IN of)))))#
3294	shave	make	shavings	(S1 (S (VP (VP (VB make) (NP (NNS shavings)) (PP (IN of))) (CC or) (VP (VB reduce) (PP (TO to) (NP (NNS shavings)))))))#
3295	smear	make	smudge	(S1 (S (VP (VB make) (NP (DT a) (NN smudge)) (PP (IN on) (NP (NP (: ;) (NN soil)) (PP (IN by) (NP (NN smudging))))))))#
3296	blur	make	smudge	(S1 (S (VP (VB make) (NP (DT a) (NN smudge)) (PP (IN on) (NP (NP (: ;) (NN soil)) (PP (IN by) (NP (NN smudging))))))))#
3297	smudge	make	smudge	(S1 (S (VP (VB make) (NP (DT a) (NN smudge)) (PP (IN on) (NP (NP (: ;) (NN soil)) (PP (IN by) (NP (NN smudging))))))))#
3298	smutch	make	smudge	(S1 (S (VP (VB make) (NP (DT a) (NN smudge)) (PP (IN on) (NP (NP (: ;) (NN soil)) (PP (IN by) (NP (NN smudging))))))))#
3299	dust	rub	dust	(S1 (S (VP (VB rub) (NP (DT the) (NN dust)) (PP (IN over) (NP (DT a) (NN surface))) (SBAR (IN so) (IN as) (S (VP (TO to) (VP (VB blur) (NP (NP (DT the) (VBZ outlines)) (PP (IN of) (NP (DT a) (NN shape)))))))))))#
3300	launch	smoothen	surface	(S1 (S (VP (VB smoothen) (NP (NP (DT the) (NN surface)) (PP (IN of))))))#
3301	resect	remove	part	(S1 (S (VP (ADVP (RB surgically)) (VB remove) (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NP (DT a) (NN structure)) (CC or) (NP (DT an) (NN organ))))))))#
3302	eviscerate	remove	part	(S1 (S (VP (ADVP (RB surgically)) (VB remove) (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NP (DT a) (NN structure)) (CC or) (NP (DT an) (NN organ))))))))#
3303	abscise	shed	flowers	(S1 (S (VP (VP (VB shed) (NP (NNS flowers) (CC and) (NNS leaves))) (CC and) (VP (NN fruit) (PP (VBG following) (NP (NP (NN formation)) (PP (IN of) (NP (DT a) (NN scar) (NN tissue)))))))))#
3304	pink	pinking	shears	(S1 (S (VP (VBN cut) (PP (IN in) (NP (NP (DT a) (NN zigzag) (NN pattern)) (PP (IN with) (S (VP (VBG pinking) (NP (NNS shears)) (, ,) (PP (IN in) (NP (NNP sewing)))))))))))#
3305	jag	cut	teeth	(S1 (S (S (VP (VB cut) (NP (NNS teeth)) (PP (IN into)))) (: ;) (S (VP (VB make) (NP (DT a) (JJ jagged) (NN cutting) (NN edge))))))#
3306	serrate	jag	edge	(S1 (S (VP (VP (VB make) (S (ADJP (JJ saw-toothed)))) (CC or) (VP (VB jag) (NP (NP (DT the) (NN edge)) (PP (IN of)))))))#
3307	fell	delivering	blow	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB fall) (PP (IN by) (CC or) (IN as) (NP (IN if))) (PP (IN by) (S (VP (VBG delivering) (NP (DT a) (NN blow)))))))))))#
3308	drop	delivering	blow	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB fall) (PP (IN by) (CC or) (IN as) (NP (IN if))) (PP (IN by) (S (VP (VBG delivering) (NP (DT a) (NN blow)))))))))))#
3309	log	cut	lumber	(S1 (S (VP (VBN cut) (NP (NN lumber)) (, ,) (PP (IN as) (PP (IN in) (NP (NP (NNS woods)) (CC and) (NP (NNS forests))))))))#
3310	lumber	cut	lumber	(S1 (S (VP (VBN cut) (NP (NN lumber)) (, ,) (PP (IN as) (PP (IN in) (NP (NP (NNS woods)) (CC and) (NP (NNS forests))))))))#
3311	nick	cut	nick	(S1 (S (VP (VB cut) (NP (DT a) (NNP nick)) (PP (IN into)))))#
3312	chip	cut	nick	(S1 (S (VP (VB cut) (NP (DT a) (NNP nick)) (PP (IN into)))))#
3313	chip	break	piece	(S1 (S (VP (VB break) (NP (DT a) (JJ small) (NN piece)) (PRT (RP off)) (PP (IN from)))))#
3314	knap	break	piece	(S1 (S (VP (VB break) (NP (DT a) (JJ small) (NN piece)) (PRT (RP off)) (PP (IN from)))))#
3315	rough-hew	finishing	surface	(S1 (S (VP (VB hew) (ADVP (RB roughly)) (, ,) (PP (IN without) (S (VP (VBG finishing) (NP (DT the) (NN surface))))))))#
3316	roughcast	finishing	surface	(S1 (S (VP (VB hew) (ADVP (RB roughly)) (, ,) (PP (IN without) (S (VP (VBG finishing) (NP (DT the) (NN surface))))))))#
3317	layer	form	layer	(S1 (S (VP (VB make) (CC or) (VB form) (NP (DT a) (NN layer)))))#
3318	coat	form	coat	(S1 (S (VP (VB form) (NP (DT a) (NN coat)) (PP (IN over)))))#
3319	cake	form	coat	(S1 (S (VP (VB form) (NP (DT a) (NN coat)) (PP (IN over)))))#
3320	pare	remove	edges	(S1 (S (VP (VP (VB remove) (NP (DT the) (NNS edges)) (PP (IN from))) (CC and) (VP (VB cut) (PRT (RP down)) (PP (TO to) (NP (DT the) (VBN desired) (NN size)))))))#
3321	trim	remove	edges	(S1 (S (VP (VP (VB remove) (NP (DT the) (NNS edges)) (PP (IN from))) (CC and) (VP (VB cut) (PRT (RP down)) (PP (TO to) (NP (DT the) (VBN desired) (NN size)))))))#
3322	skin	strip	skin	(S1 (S (VP (VB strip) (NP (DT the) (NN skin)) (PRT (RP off)))))#
3323	peel	strip	skin	(S1 (S (VP (VB strip) (NP (DT the) (NN skin)) (PRT (RP off)))))#
3324	pare	strip	skin	(S1 (S (VP (VB strip) (NP (DT the) (NN skin)) (PRT (RP off)))))#
3325	exfoliate	remove	surface	(S1 (S (VP (VB remove) (NP (NP (DT the) (NN surface)) (, ,) (PP (IN in) (NP (NNS scales) (CC or) (NNS laminae)))))))#
3326	strip	remove	surface	(S1 (S (VP (VB remove) (NP (DT the) (NN surface)) (PP (IN from)))))#
3327	strip	strip	leaves	(S1 (S (VP (VB strip) (NP (DT the) (VBN cured) (NNS leaves)) (PP (IN from)))))#
3328	bark	remove	bark	(S1 (S (VP (VB remove) (NP (NP (DT the) (NN bark)) (PP (IN of) (NP (DT a) (NN tree)))))))#
3329	skin	remove	bark	(S1 (S (VP (VB remove) (NP (NP (DT the) (NN bark)) (PP (IN of) (NP (DT a) (NN tree)))))))#
3330	decorticate	remove	layer	(S1 (S (VP (VB remove) (NP (NP (DT the) (JJ outer) (NN layer)) (PP (IN of))))))#
3331	scale	remove	scales	(S1 (S (VP (VB remove) (NP (DT the) (NNS scales)) (PP (IN from)))))#
3332	descale	remove	scales	(S1 (S (VP (VB remove) (NP (DT the) (NNS scales)) (PP (IN from)))))#
3333	coat	put	coat	(S1 (S (S (VP (VB put) (NP (DT a) (NN coat)) (PP (IN on)))) (: ;) (S (VP (VB cover) (NP (NP (DT the) (NN surface)) (PP (IN of))))) (: ;) (S (VP (VB furnish) (PP (IN with) (NP (DT a) (NN surface)))))))#
3334	surface	put	coat	(S1 (S (S (VP (VB put) (NP (DT a) (NN coat)) (PP (IN on)))) (: ;) (S (VP (VB cover) (NP (NP (DT the) (NN surface)) (PP (IN of))))) (: ;) (S (VP (VB furnish) (PP (IN with) (NP (DT a) (NN surface)))))))#
3335	refinish	give	surface	(S1 (S (VP (VB give) (NP (DT a) (JJ new) (NN surface)))))#
3336	dress	put	finish	(S1 (S (VP (VB put) (NP (DT a) (NN finish)) (PP (IN on)))))#
3337	bonderize	prevent	corrosion	(S1 (NP (NP (NN coat)) (PP (IN with) (NP (NP (DT a) (NN substance)) (SBAR (WHNP (WDT that)) (S (VP (MD will) (VP (VB prevent) (NP (NN corrosion))))))))))#
3338	bonderise	prevent	corrosion	(S1 (NP (NP (NN coat)) (PP (IN with) (NP (NP (DT a) (NN substance)) (SBAR (WHNP (WDT that)) (S (VP (MD will) (VP (VB prevent) (NP (NN corrosion))))))))))#
3339	causeway	pave	road	(S1 (S (VP (VB pave) (NP (DT a) (NN road)) (PP (IN with) (NP (NNS cobblestones) (CC or) (NNS pebbles))))))#
3340	butter	spread	butter	(S1 (S (VP (VB spread) (NP (NN butter)) (PP (IN on)))))#
3341	wash	apply	coating	(S1 (S (VP (VB apply) (NP (NP (DT a) (JJ thin) (NN coating)) (PP (IN of) (NP (NN paint) (, ,) (NN metal) (, ,) (FW etc.) (, ,)))) (PP (TO to)))))#
3342	line	cover	interior	(S1 (S (VP (VB cover) (NP (NP (DT the) (NN interior)) (PP (IN of))))))#
3343	face	cover	front	(S1 (S (VP (VB cover) (NP (NP (DT the) (NN front) (CC or) (NN surface)) (PP (IN of))))))#
3344	revet	construct	revetment	(S1 (S (VP (VB construct) (NP (DT a) (NN revetment)))))#
3345	face	line	edge	(S1 (S (VP (VB line) (NP (NP (DT the) (NN edge)) (PRN (-LRB- -LRB-) (PP (IN of) (NP (DT a) (NN garment))) (-RRB- -RRB-))) (PP (IN with) (NP (DT a) (JJ different) (NN material))))))#
3346	feather	join	tongue	(S1 (S (VP (VB join) (NP (NN tongue) (CC and) (NN groove)) (, ,) (PP (IN in) (NP (NN carpentry))))))#
3347	stamp	produce	imprint	(S1 (S (VP (TO to) (VP (VB mark) (, ,) (CC or) (VB produce) (NP (NP (DT an) (NN imprint)) (PP (IN in) (CC or) (PP (IN on) (NP (NN something)))))))))#
3348	speck	produce	specks	(S1 (S (VP (VB produce) (NP (NNS specks)) (PP (PP (IN in)) (CC or) (PP (IN on))))))#
3349	stamp	affix	stamp	(S1 (S (VP (VBG affix) (NP (DT a) (NN stamp)) (PP (TO to)))))#
3350	meter	indicating	postage	(S1 (S (VP (VB stamp) (PP (IN with) (NP (NP (DT a) (NN meter)) (VP (VBG indicating) (NP (DT the) (NN postage))))))))#
3351	postmark	indicate	date	(S1 (S (VP (VB stamp) (PP (IN with) (NP (DT a) (NN postmark))) (S (VP (TO to) (VP (VB indicate) (NP (NP (NN date)) (CC and) (NP (NP (NN time)) (PP (IN of) (NP (NN mailing)))))))))))#
3352	frank	indicate	date	(S1 (S (VP (VB stamp) (PP (IN with) (NP (DT a) (NN postmark))) (S (VP (TO to) (VP (VB indicate) (NP (NP (NN date)) (CC and) (NP (NP (NN time)) (PP (IN of) (NP (NN mailing)))))))))))#
3353	circumcise	cut	foreskin	(S1 (S (VP (VB cut) (NP (DT the) (NN foreskin)) (PP (IN off) (NP (NP (JJ male) (NNS babies)) (CC or) (NP (JJ teenage) (NNS boys)))))))#
3354	circumcise	cut	skin	(S1 (S (VP (VB cut) (NP (DT the) (NN skin)) (PP (IN over) (NP (DT the) (NN clitoris))))))#
3355	flay	strip	skin	(S1 (S (VP (VB strip) (NP (DT the) (NN skin)) (PRT (RP off)))))#
3356	puncture	make	hole	(S1 (S (NP (NP (NNP pierce)) (PP (IN with) (NP (DT a) (JJ pointed) (NN object)))) (: ;) (VP (VBP make) (NP (DT a) (NN hole)) (PP (IN into)))))#
3357	scarify	scratch	surface	(S1 (S (VP (VBP scratch) (NP (NP (DT the) (NN surface)) (PP (IN of))))))#
3358	score	make	marks	(S1 (S (VP (VB make) (NP (JJ small) (NNS marks)) (PP (IN into) (NP (NP (DT the) (NN surface)) (PP (IN of)))))))#
3359	nock	make	marks	(S1 (S (VP (VB make) (NP (JJ small) (NNS marks)) (PP (IN into) (NP (NP (DT the) (NN surface)) (PP (IN of)))))))#
3360	mark	make	marks	(S1 (S (VP (VB make) (NP (JJ small) (NNS marks)) (PP (IN into) (NP (NP (DT the) (NN surface)) (PP (IN of)))))))#
3361	scotch	make	cut	(S1 (S (VP (VB make) (NP (DT a) (JJ small) (NN cut) (CC or) (NN score)) (PP (IN into)))))#
3362	notch	make	notch	(S1 (S (VP (VB cut) (CC or) (VB make) (NP (DT a) (NN notch)) (PP (IN into)))))#
3363	indent	notch	edge	(S1 (S (VP (VP (VB notch) (NP (NP (DT the) (NN edge)) (PP (IN of)))) (CC or) (VP (VB make) (S (ADJP (JJ jagged)))))))#
3364	recess	make	recess	(S1 (S (VP (VB make) (NP (DT a) (NN recess)) (PP (IN in)))))#
3365	furrow	cut	furrow	(S1 (S (VP (VB cut) (NP (DT a) (NN furrow)) (PP (IN into) (NP (DT a) (NNS columns))))))#
3366	chamfer	cut	furrow	(S1 (S (VP (VB cut) (NP (DT a) (NN furrow)) (PP (IN into) (NP (DT a) (NNS columns))))))#
3367	chase	cut	furrow	(S1 (S (VP (VB cut) (NP (DT a) (NN furrow)) (PP (IN into) (NP (DT a) (NNS columns))))))#
3368	wrinkle	make	wrinkles	(S1 (S (S (VP (VB make) (NP (NNS wrinkles) (CC or) (NNS creases)) (PP (IN on) (NP (DT a) (JJ smooth) (NN surface))))) (: ;) (S (VP (VB make) (NP (DT a) (ADJP (VBN pressed) (, ,) (VBN folded) (CC or) (VBN wrinkled)) (NN line)) (PP (IN in))))))#
3369	ruckle	make	wrinkles	(S1 (S (S (VP (VB make) (NP (NNS wrinkles) (CC or) (NNS creases)) (PP (IN on) (NP (DT a) (JJ smooth) (NN surface))))) (: ;) (S (VP (VB make) (NP (DT a) (ADJP (VBN pressed) (, ,) (VBN folded) (CC or) (VBN wrinkled)) (NN line)) (PP (IN in))))))#
3370	crease	make	wrinkles	(S1 (S (S (VP (VB make) (NP (NNS wrinkles) (CC or) (NNS creases)) (PP (IN on) (NP (DT a) (JJ smooth) (NN surface))))) (: ;) (S (VP (VB make) (NP (DT a) (ADJP (VBN pressed) (, ,) (VBN folded) (CC or) (VBN wrinkled)) (NN line)) (PP (IN in))))))#
3371	crinkle	make	wrinkles	(S1 (S (S (VP (VB make) (NP (NNS wrinkles) (CC or) (NNS creases)) (PP (IN on) (NP (DT a) (JJ smooth) (NN surface))))) (: ;) (S (VP (VB make) (NP (DT a) (ADJP (VBN pressed) (, ,) (VBN folded) (CC or) (VBN wrinkled)) (NN line)) (PP (IN in))))))#
3372	scrunch	make	wrinkles	(S1 (S (S (VP (VB make) (NP (NNS wrinkles) (CC or) (NNS creases)) (PP (IN on) (NP (DT a) (JJ smooth) (NN surface))))) (: ;) (S (VP (VB make) (NP (DT a) (ADJP (VBN pressed) (, ,) (VBN folded) (CC or) (VBN wrinkled)) (NN line)) (PP (IN in))))))#
3373	crisp	make	wrinkles	(S1 (S (S (VP (VB make) (NP (NNS wrinkles) (CC or) (NNS creases)) (PP (IN on) (NP (DT a) (JJ smooth) (NN surface))))) (: ;) (S (VP (VB make) (NP (DT a) (ADJP (VBN pressed) (, ,) (VBN folded) (CC or) (VBN wrinkled)) (NN line)) (PP (IN in))))))#
