ID	Word	W1	W2	DEF_SYNT
366	commune	communicate	intimately	(S1 (S (S (VP (VB communicate) (ADVP (RB intimately)) (PP (IN with)))) (: ;) (S (VP (VB be) (PP (IN in) (NP (NP (DT a) (NN state)) (PP (IN of) (NP (JJ heightened) (, ,) (JJ intimate) (NN receptivity)))))))))#
367	clinch	settle	conclusively	(S1 (S (VP (VB settle) (ADVP (RB conclusively)))))#
368	dissuade	turn	away	(S1 (S (VP (VB turn) (ADVP (RB away) (PP (IN from) (PP (IN by) (NP (NN persuasion))))))))#
369	deter	turn	away	(S1 (S (VP (VB turn) (ADVP (RB away) (PP (IN from) (PP (IN by) (NP (NN persuasion))))))))#
370	re-argue	argue	again	(S1 (S (VP (VB argue) (ADVP (RB again)))))#
371	spar	fight	verbally	(S1 (S (VP (VB fight) (ADVP (RB verbally)))))#
372	brawl	quarrel	noisily	(S1 (S (VP (TO to) (VP (VB quarrel) (ADVP (RB noisily)) (, ,) (ADVP (RB angrily) (CC or) (RB disruptively))))))#
373	wrangle	quarrel	noisily	(S1 (S (VP (TO to) (VP (VB quarrel) (ADVP (RB noisily)) (, ,) (ADVP (RB angrily) (CC or) (RB disruptively))))))#
374	digress	turn	aside	(S1 (S (VP (VP (VB lose) (NP (NN clarity))) (CC or) (VP (VB turn) (ADVP (RB aside)) (PP (ADVP (RB especially)) (IN from) (NP (NP (DT the) (JJ main) (NN subject)) (PP (IN of) (NP (NP (NN attention) (CC or) (NN course)) (PP (IN of) (NP (NN argument))) (PP (IN in) (NP (NP (NN writing)) (, ,) (NP (NN thinking)) (, ,) (CC or) (NP (NN speaking))))))))))))#
375	stray	turn	aside	(S1 (S (VP (VP (VB lose) (NP (NN clarity))) (CC or) (VP (VB turn) (ADVP (RB aside)) (PP (ADVP (RB especially)) (IN from) (NP (NP (DT the) (JJ main) (NN subject)) (PP (IN of) (NP (NP (NN attention) (CC or) (NN course)) (PP (IN of) (NP (NN argument))) (PP (IN in) (NP (NP (NN writing)) (, ,) (NP (NN thinking)) (, ,) (CC or) (NP (NN speaking))))))))))))#
376	divagate	turn	aside	(S1 (S (VP (VP (VB lose) (NP (NN clarity))) (CC or) (VP (VB turn) (ADVP (RB aside)) (PP (ADVP (RB especially)) (IN from) (NP (NP (DT the) (JJ main) (NN subject)) (PP (IN of) (NP (NP (NN attention) (CC or) (NN course)) (PP (IN of) (NP (NN argument))) (PP (IN in) (NP (NP (NN writing)) (, ,) (NP (NN thinking)) (, ,) (CC or) (NP (NN speaking))))))))))))#
377	wander	turn	aside	(S1 (S (VP (VP (VB lose) (NP (NN clarity))) (CC or) (VP (VB turn) (ADVP (RB aside)) (PP (ADVP (RB especially)) (IN from) (NP (NP (DT the) (JJ main) (NN subject)) (PP (IN of) (NP (NP (NN attention) (CC or) (NN course)) (PP (IN of) (NP (NN argument))) (PP (IN in) (NP (NP (NN writing)) (, ,) (NP (NN thinking)) (, ,) (CC or) (NP (NN speaking))))))))))))#
378	tap	request	urgently	(S1 (S (S (VP (VB make) (NP (DT a) (NN solicitation) (CC or) (NN entreaty)) (PP (IN for) (NP (NN something))))) (: ;) (S (VP (VB request) (ADVP (RB urgently) (CC or) (RB persistently))))))#
379	seduce	entice	away	(S1 (S (VP (VB lure) (CC or) (VB entice) (ADVP (RB away) (PP (IN from) (NP (NP (NN duty)) (, ,) (NP (NNS principles)) (, ,) (CC or) (NP (JJ proper) (NN conduct))))))))#
380	interpellate	question	formally	(S1 (S (VP (VB question) (ADVP (RB formally)) (PP (IN about) (NP (NN policy) (CC or) (NN government) (NN business))))))#
381	stag	inquire	secretly	(S1 (S (VP (VP (VB watch)) (, ,) (VP (VB observe)) (, ,) (CC or) (VP (VB inquire) (ADVP (RB secretly))))))#
382	snoop	inquire	secretly	(S1 (S (VP (VP (VB watch)) (, ,) (VP (VB observe)) (, ,) (CC or) (VP (VB inquire) (ADVP (RB secretly))))))#
383	sleuth	inquire	secretly	(S1 (S (VP (VP (VB watch)) (, ,) (VP (VB observe)) (, ,) (CC or) (VP (VB inquire) (ADVP (RB secretly))))))#
384	probe	examine	thoroughly	(S1 (S (VP (VB question) (CC or) (VB examine) (ADVP (RB thoroughly) (CC and) (RB closely)))))#
385	convoke	call	together	(S1 (S (VP (VB call) (ADVP (RB together)))))#
386	convene	call	together	(S1 (S (VP (VB call) (ADVP (RB together)))))#
387	ban	prohibit	especially	(S1 (S (VP (VBP prohibit) (ADVP (RB especially)) (PP (IN by) (NP (NP (JJ legal) (NN means)) (CC or) (NP (JJ social) (NN pressure)))))))#
388	consent	respond	favorably	(S1 (S (VP (VB give) (NP (DT an) (JJ affirmative) (NN reply)) (S (VP (TO to) (VP (: ;) (VB respond) (ADVP (RB favorably)) (PP (TO to))))))))#
389	rebuff	reject	outright	(S1 (S (VP (VB reject) (ADVP (RB outright) (CC and) (RB bluntly)))))#
390	snub	reject	outright	(S1 (S (VP (VB reject) (ADVP (RB outright) (CC and) (RB bluntly)))))#
391	repel	reject	outright	(S1 (S (VP (VB reject) (ADVP (RB outright) (CC and) (RB bluntly)))))#
392	revoke	cancel	officially	(S1 (S (VP (VB cancel) (ADVP (RB officially)))))#
393	annul	cancel	officially	(S1 (S (VP (VB cancel) (ADVP (RB officially)))))#
394	countermand	cancel	officially	(S1 (S (VP (VB cancel) (ADVP (RB officially)))))#
395	repeal	cancel	officially	(S1 (S (VP (VB cancel) (ADVP (RB officially)))))#
396	rescind	cancel	officially	(S1 (S (VP (VB cancel) (ADVP (RB officially)))))#
397	vacate	cancel	officially	(S1 (S (VP (VB cancel) (ADVP (RB officially)))))#
398	recount	count	again	(S1 (S (VP (VB count) (ADVP (RB again)))))#
399	succumb	consent	reluctantly	(S1 (S (VP (VB consent) (ADVP (RB reluctantly)))))#
400	clash	disagree	violently	(S1 (S (VP (VB disagree) (ADVP (RB violently)))))#
401	visa	approve	officially	(S1 (S (VP (VB approve) (ADVP (RB officially)))))#
402	avoid	keep	away	(S1 (S (S (VP (VB stay) (ADJP (JJ clear)) (PP (IN from)))) (: ;) (S (VP (VB keep) (ADVP (RB away)) (PP (IN from)))) (: ;) (S (VP (VB keep) (PP (IN out) (PP (IN of) (NP (NP (DT the) (NN way)) (PP (IN of) (NP (NN someone) (CC or) (NN something))))))))))#
403	shun	stay	away	(S1 (S (S (VP (VP (VB avoid)) (CC and) (VP (VB stay) (ADVP (RB away) (PP (IN from) (ADVP (RB deliberately))))))) (: ;) (S (VP (VB stay) (ADJP (JJ clear)) (PP (IN of))))))#
404	eschew	stay	away	(S1 (S (S (VP (VP (VB avoid)) (CC and) (VP (VB stay) (ADVP (RB away) (PP (IN from) (ADVP (RB deliberately))))))) (: ;) (S (VP (VB stay) (ADJP (JJ clear)) (PP (IN of))))))#
405	moot	think	about	(S1 (S (S (VP (VB think) (ADVP (RB about) (RB carefully)))) (: ;) (S (VP (VB weigh)))))#
406	bandy	discuss	lightly	(S1 (S (VP (VB discuss) (ADVP (RB lightly)))))#
407	reply	react	verbally	(S1 (S (VP (VB react) (ADVP (RB verbally)))))#
408	avow	admit	openly	(S1 (S (S (VP (VB admit) (ADVP (RB openly) (CC and) (RB bluntly)))) (: ;) (S (VP (VB make) (NP (DT no) (NNS bones)) (PP (IN about))))))#
409	avouch	admit	openly	(S1 (S (S (VP (VB admit) (ADVP (RB openly) (CC and) (RB bluntly)))) (: ;) (S (VP (VB make) (NP (DT no) (NNS bones)) (PP (IN about))))))#
410	reprimand	rebuke	formally	(S1 (S (VP (VB rebuke) (ADVP (RB formally)))))#
411	censure	rebuke	formally	(S1 (S (VP (VB rebuke) (ADVP (RB formally)))))#
412	criminate	rebuke	formally	(S1 (S (VP (VB rebuke) (ADVP (RB formally)))))#
413	savage	criticize	harshly	(S1 (S (VP (VB criticize) (ADVP (RB harshly) (CC or) (RB violently)))))#
414	pillory	criticize	harshly	(S1 (S (VP (VB criticize) (ADVP (RB harshly) (CC or) (RB violently)))))#
415	crucify	criticize	harshly	(S1 (S (VP (VB criticize) (ADVP (RB harshly) (CC or) (RB violently)))))#
416	chastise	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely)))))#
417	castigate	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely)))))#
418	objurgate	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely)))))#
419	flame	criticize	harshly	(S1 (S (VP (VBP criticize) (ADVP (RB harshly)) (, ,) (PP (ADVP (RB usually)) (IN via) (NP (DT an) (JJ electronic) (NN medium))))))#
420	rebuke	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
421	trounce	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
422	reproof	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
423	lecture	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
424	jaw	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
425	scold	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
426	chide	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
427	berate	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
428	remonstrate	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
429	lambaste	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
430	lambast	censure	severely	(S1 (S (VP (VB censure) (ADVP (RB severely) (CC or) (RB angrily)))))#
431	belabor	attack	verbally	(S1 (S (VP (VB attack) (ADVP (RB verbally)) (PP (IN with) (NP (JJ harsh) (NN criticism))))))#
432	belabour	attack	verbally	(S1 (S (VP (VB attack) (ADVP (RB verbally)) (PP (IN with) (NP (JJ harsh) (NN criticism))))))#
433	orate	talk	pompously	(S1 (S (VP (VB talk) (ADVP (RB pompously)))))#
434	bloviate	orate	verbosely	(S1 (S (VP (VB orate) (ADVP (RB verbosely) (CC and) (RB windily)))))#
435	unteach	learned	earlier	(S1 (S (S (VP (VB cause) (S (VP (TO to) (VP (VB disbelieve)))))) (: ;) (S (VP (VB teach) (S (NP (NN someone)) (NP (NP (DT the) (NN contrary)) (PP (IN of) (SBAR (WHNP (WP what)) (S (NP (PRP he) (CC or) (PRP she)) (VP (VBD had) (VP (VBN learned) (ADVP (RBR earlier)))))))))))))#
436	typify	express	indirectly	(S1 (S (S (VP (VP (VB express) (ADVP (RB indirectly)) (PP (IN by) (NP (DT an) (NN image)))) (, ,) (VP (VB form)) (, ,) (CC or) (VP (VB model)))) (: ;) (S (VP (VB be) (NP (DT a) (NN symbol))))))#
437	symbolize	express	indirectly	(S1 (S (S (VP (VP (VB express) (ADVP (RB indirectly)) (PP (IN by) (NP (DT an) (NN image)))) (, ,) (VP (VB form)) (, ,) (CC or) (VP (VB model)))) (: ;) (S (VP (VB be) (NP (DT a) (NN symbol))))))#
438	symbolise	express	indirectly	(S1 (S (S (VP (VP (VB express) (ADVP (RB indirectly)) (PP (IN by) (NP (DT an) (NN image)))) (, ,) (VP (VB form)) (, ,) (CC or) (VP (VB model)))) (: ;) (S (VP (VB be) (NP (DT a) (NN symbol))))))#
439	misrepresent	represent	falsely	(S1 (S (VP (VB represent) (ADVP (RB falsely)))))#
440	belie	represent	falsely	(S1 (S (VP (VB represent) (ADVP (RB falsely)))))#
441	impersonate	are	not	(S1 (S (VP (VB pretend) (S (VP (TO to) (VP (VB be) (NP (NP (NN someone)) (SBAR (S (NP (PRP you)) (VP (VBP are) (ADVP (RB not) (: ;) (RB sometimes)) (PP (IN with) (NP (JJ fraudulent) (NNS intentions)))))))))))))#
442	re-emphasise	emphasize	anew	(S1 (S (VP (VB emphasize) (ADVP (RB anew)))))#
443	re-emphasize	emphasize	anew	(S1 (S (VP (VB emphasize) (ADVP (RB anew)))))#
444	rail	criticize	severely	(S1 (S (VP (VB criticize) (ADVP (RB severely)))))#
445	peck	bother	persistently	(S1 (S (VP (VB bother) (ADVP (RB persistently)) (PP (IN with) (NP (JJ trivial) (NNS complaints))))))#
446	hen-peck	bother	persistently	(S1 (S (VP (VB bother) (ADVP (RB persistently)) (PP (IN with) (NP (JJ trivial) (NNS complaints))))))#
447	assassinate	damage	seriously	(S1 (S (VP (VB destroy) (CC or) (VB damage) (ADVP (RB seriously)) (, ,) (PP (IN as) (PP (IN of) (NP (NP (NN someone) (POS 's)) (NN reputation)))))))#
448	badmouth	speak	unfavorably	(S1 (S (VP (VB speak) (ADVP (RB unfavorably)) (PP (IN about)))))#
449	malign	speak	unfavorably	(S1 (S (VP (VB speak) (ADVP (RB unfavorably)) (PP (IN about)))))#
450	traduce	speak	unfavorably	(S1 (S (VP (VB speak) (ADVP (RB unfavorably)) (PP (IN about)))))#
451	critique	appraise	critically	(S1 (S (VP (VB appraise) (ADVP (RB critically)))))#
452	referee	evaluate	professionally	(S1 (S (VP (VB evaluate) (ADVP (RB professionally)) (NP (NP (DT a) (NN colleague) (POS 's)) (NN work)))))#
453	overpraise	praise	excessively	(S1 (S (VP (VBP praise) (ADVP (RB excessively)))))#
454	glory	rejoice	proudly	(S1 (S (VP (VB rejoice) (ADVP (RB proudly)))))#
455	acclaim	praise	vociferously	(S1 (S (VP (VBP praise) (ADVP (RB vociferously)))))#
456	hail	praise	vociferously	(S1 (S (VP (VBP praise) (ADVP (RB vociferously)))))#
457	herald	praise	vociferously	(S1 (S (VP (VBP praise) (ADVP (RB vociferously)))))#
458	boo	show	displeasure	(S1 (S (VP (VB show) (ADVP (RB displeasure)) (, ,) (PP (IN as) (PP (IN after) (NP (DT a) (NN performance) (CC or) (NN speech)))))))#
459	hiss	show	displeasure	(S1 (S (VP (VB show) (ADVP (RB displeasure)) (, ,) (PP (IN as) (PP (IN after) (NP (DT a) (NN performance) (CC or) (NN speech)))))))#
460	rip	abuse	strongly	(S1 (S (VP (VP (VB criticize)) (CC or) (VP (VB abuse) (ADVP (RB strongly) (CC and) (RB violently))))))#
461	whang	attack	forcefully	(S1 (S (VP (VB attack) (ADVP (RB forcefully)))))#
462	reconsecrate	consecrate	anew	(S1 (S (VP (VB consecrate) (ADVP (RB anew)) (, ,) (SBAR (IN as) (S (PP (IN after) (NP (DT a) (NN desecration))))))))#
463	caution	warn	strongly	(S1 (S (S (VP (VB warn) (ADVP (RB strongly)))) (: ;) (S (VP (VB put) (PP (IN on) (NP (NN guard)))))))#
464	reacquaint	familiarize	anew	(S1 (S (VP (VB familiarize) (ADVP (RB anew)))))#
465	propound	put	forward	(S1 (S (VP (VBN put) (ADVP (RB forward)) (, ,) (PP (IN as) (PP (IN of) (NP (DT an) (NN idea)))))))#
466	consult	advise	professionally	(S1 (S (VP (VB advise) (ADVP (RB professionally)))))#
467	collogue	confer	secretly	(S1 (S (VP (VB confer) (ADVP (RB secretly)))))#
468	state	put	before	(S1 (S (VP (VBD put) (ADVP (RB before)))))#
469	volunteer	tell	voluntarily	(S1 (S (VP (VB tell) (ADVP (RB voluntarily)))))#
470	flatter	praise	somewhat	(S1 (S (VP (VBP praise) (ADVP (RB somewhat)) (ADVP (RB dishonestly)))))#
471	blandish	praise	somewhat	(S1 (S (VP (VBP praise) (ADVP (RB somewhat)) (ADVP (RB dishonestly)))))#
472	stroke	treat	gingerly	(S1 (S (VP (VB treat) (ADVP (RB gingerly) (CC or) (RB carefully)))))#
473	eulogize	praise	formally	(S1 (S (VP (VBP praise) (ADVP (RB formally) (CC and) (RB eloquently)))))#
474	eulogise	praise	formally	(S1 (S (VP (VBP praise) (ADVP (RB formally) (CC and) (RB eloquently)))))#
475	rave	praise	enthusiastically	(S1 (S (VP (VBP praise) (ADVP (RB enthusiastically)))))#
476	gush	praise	enthusiastically	(S1 (S (VP (VBP praise) (ADVP (RB enthusiastically)))))#
477	pledge	promise	solemnly	(S1 (S (VP (VB promise) (ADVP (RB solemnly) (CC and) (RB formally)))))#
478	plight	promise	solemnly	(S1 (S (VP (VB promise) (ADVP (RB solemnly) (CC and) (RB formally)))))#
479	commit	give	entirely	(S1 (VP (VB give) (ADVP (RB entirely)) (PP (TO to) (NP (NP (DT a) (JJ specific) (NN person)) (, ,) (NP (NN activity)) (, ,) (CC or) (NP (NN cause))))))#
480	rededicate	dedicate	anew	(S1 (S (VP (VB dedicate) (ADVP (RB anew)))))#
481	reinsure	insure	again	(S1 (S (VP (VB insure) (ADVP (RB again)) (PP (IN by) (S (VP (VBG assuming) (NP (NP (DT all)) (CC or) (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NP (DT the) (NN liability)) (PP (IN of) (NP (NP (DT an) (NN insurance) (NN company)) (VP (ADVP (RB already)) (VBG covering) (NP (DT a) (NN risk)))))))))))))))#
482	reintroduce	introduce	anew	(S1 (S (VP (VB introduce) (ADVP (RB anew)))))#
483	re-introduce	introduce	anew	(S1 (S (VP (VB introduce) (ADVP (RB anew)))))#
484	reconvict	convict	anew	(S1 (S (VP (VB convict) (ADVP (RB anew)))))#
485	heckle	challenge	aggressively	(S1 (S (VP (VB challenge) (ADVP (RB aggressively)))))#
486	whine	complain	whiningly	(S1 (S (VP (VB complain) (ADVP (RB whiningly)))))#
487	grizzle	complain	whiningly	(S1 (S (VP (VB complain) (ADVP (RB whiningly)))))#
488	yammer	complain	whiningly	(S1 (S (VP (VB complain) (ADVP (RB whiningly)))))#
489	yawp	complain	whiningly	(S1 (S (VP (VB complain) (ADVP (RB whiningly)))))#
490	condescend	treat	condescendingly	(S1 (S (VP (VB treat) (ADVP (RB condescendingly)))))#
491	coo	cry	softly	(S1 (S (VP (VB cry) (ADVP (RB softly)) (, ,) (PP (IN as) (PP (IN of) (NP (NNS pigeons)))))))#
492	lament	regret	strongly	(S1 (S (VP (VB regret) (ADVP (RB strongly)))))#
493	bewail	regret	strongly	(S1 (S (VP (VB regret) (ADVP (RB strongly)))))#
494	bemoan	regret	strongly	(S1 (S (VP (VB regret) (ADVP (RB strongly)))))#
495	whisper	speak	softly	(S1 (S (VP (VBP speak) (ADVP (RB softly)) (: ;) (PP (IN in) (NP (DT a) (JJ low) (NN voice))))))#
496	venture	put	forward	(S1 (S (VP (VBN put) (ADVP (RB forward)) (, ,) (PP (IN of) (NP (DT a) (NN guess))) (, ,) (PP (IN in) (NP (NP (NN spite)) (PP (IN of) (NP (JJ possible) (NN refutation))))))))#
497	hazard	put	forward	(S1 (S (VP (VBN put) (ADVP (RB forward)) (, ,) (PP (IN of) (NP (DT a) (NN guess))) (, ,) (PP (IN in) (NP (NP (NN spite)) (PP (IN of) (NP (JJ possible) (NN refutation))))))))#
498	redetermine	establish	again	(S1 (S (VP (VP (VB fix)) (, ,) (VP (VB find)) (, ,) (CC or) (VP (VB establish) (ADVP (RB again))))))#
499	reformulate	develop	again	(S1 (S (S (VP (VB formulate) (CC or) (VB develop) (ADVP (RB again)))) (, ,) (PP (IN of) (NP (NP (DT an) (VBN improved) (NN theory)) (CC or) (NP (NN hypothesis))))))#
500	convey	pass	on	(S1 (S (S (VP (VB make) (VP (VBN known)))) (: ;) (S (VP (VB pass) (ADVP (RB on)) (, ,) (PP (IN of) (NP (NN information)))))))#
501	imply	state	indirectly	(S1 (S (VP (VP (VB express)) (CC or) (VP (VB state) (ADVP (RB indirectly))))))#
502	connote	state	indirectly	(S1 (S (VP (VP (VB express)) (CC or) (VP (VB state) (ADVP (RB indirectly))))))#
503	unwrap	was	previously	(S1 (S (VP (VB make) (S (VP (VBN known) (PP (TO to) (NP (NP (DT the) (JJ public) (NN information)) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADVP (RB previously)) (VP (VBN known) (PP (ADVP (RB only)) (TO to) (NP (DT a) (JJ few) (NNS people))))))) (CC or) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN meant) (S (VP (TO to) (VP (VB be) (VP (VBN kept) (NP (DT a) (NN secret))))))))))))))))))#
504	disclose	was	previously	(S1 (S (VP (VB make) (S (VP (VBN known) (PP (TO to) (NP (NP (DT the) (JJ public) (NN information)) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADVP (RB previously)) (VP (VBN known) (PP (ADVP (RB only)) (TO to) (NP (DT a) (JJ few) (NNS people))))))) (CC or) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN meant) (S (VP (TO to) (VP (VB be) (VP (VBN kept) (NP (DT a) (NN secret))))))))))))))))))#
505	reveal	was	previously	(S1 (S (VP (VB make) (S (VP (VBN known) (PP (TO to) (NP (NP (DT the) (JJ public) (NN information)) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADVP (RB previously)) (VP (VBN known) (PP (ADVP (RB only)) (TO to) (NP (DT a) (JJ few) (NNS people))))))) (CC or) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN meant) (S (VP (TO to) (VP (VB be) (VP (VBN kept) (NP (DT a) (NN secret))))))))))))))))))#
506	divulge	was	previously	(S1 (S (VP (VB make) (S (VP (VBN known) (PP (TO to) (NP (NP (DT the) (JJ public) (NN information)) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADVP (RB previously)) (VP (VBN known) (PP (ADVP (RB only)) (TO to) (NP (DT a) (JJ few) (NNS people))))))) (CC or) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN meant) (S (VP (TO to) (VP (VB be) (VP (VBN kept) (NP (DT a) (NN secret))))))))))))))))))#
507	bewray	reveal	unintentionally	(S1 (S (VP (VB reveal) (ADVP (RB unintentionally)))))#
508	confide	tell	confidentially	(S1 (S (S (VP (VB reveal) (PP (IN in) (ADJP (JJ private))))) (: ;) (S (VP (VB tell) (ADVP (RB confidentially))))))#
509	misspell	spell	incorrectly	(S1 (S (VP (VB spell) (ADVP (RB incorrectly)))))#
510	recite	repeat	aloud	(S1 (S (VP (VB repeat) (ADVP (RB aloud)) (PP (IN from) (NP (NN memory))))))#
511	list	name	individually	(S1 (S (S (VP (VB give) (CC or) (VB make) (NP (NP (DT a) (NN list)) (PP (IN of))))) (: ;) (S (VP (VB name) (ADVP (RB individually)))) (: ;) (S (VP (VB give) (NP (NP (DT the) (NNS names)) (PP (IN of)))))))#
512	enumerate	specify	individually	(S1 (S (VP (VB specify) (ADVP (RB individually)))))#
513	itemize	specify	individually	(S1 (S (VP (VB specify) (ADVP (RB individually)))))#
514	itemise	specify	individually	(S1 (S (VP (VB specify) (ADVP (RB individually)))))#
515	define	fix	definitely	(S1 (S (VP (VP (VB decide) (PP (IN upon))) (CC or) (VP (VB fix) (ADVP (RB definitely))))))#
516	miscount	count	wrongly	(S1 (S (VP (VB count) (ADVP (RB wrongly)))))#
517	disambiguate	state	unambiguously	(S1 (S (VP (VP (VB state) (ADVP (RB unambiguously))) (CC or) (VP (VB remove) (NP (NNS ambiguities)) (PP (IN from))))))#
518	echo	say	again	(S1 (S (TO to) (VP (VP (VBP say) (ADVP (RB again))) (CC or) (VP (VBP imitate)))))#
519	cuckoo	repeat	monotonously	(S1 (S (VP (VB repeat) (ADVP (RB monotonously)) (, ,) (SBAR (IN like) (S (NP (DT a) (NN cuckoo)) (VP (VBZ repeats) (NP (PRP$ his) (NN call))))))))#
520	parrot	repeat	mindlessly	(S1 (S (VP (VB repeat) (ADVP (RB mindlessly)))))#
521	reiterate	perform	again	(S1 (S (VP (TO to) (VP (VP (VB say)) (, ,) (VP (VB state)) (, ,) (CC or) (VP (VB perform) (ADVP (RB again)))))))#
522	ingeminate	perform	again	(S1 (S (VP (TO to) (VP (VP (VB say)) (, ,) (VP (VB state)) (, ,) (CC or) (VP (VB perform) (ADVP (RB again)))))))#
523	restate	perform	again	(S1 (S (VP (TO to) (VP (VP (VB say)) (, ,) (VP (VB state)) (, ,) (CC or) (VP (VB perform) (ADVP (RB again)))))))#
524	retell	perform	again	(S1 (S (VP (TO to) (VP (VP (VB say)) (, ,) (VP (VB state)) (, ,) (CC or) (VP (VB perform) (ADVP (RB again)))))))#
525	retranslate	translate	again	(S1 (S (VP (VB translate) (ADVP (RB again)))))#
526	mistranslate	translate	incorrectly	(S1 (S (VP (VB translate) (ADVP (RB incorrectly)))))#
527	dogmatize	speak	dogmatically	(S1 (S (VP (VBP speak) (ADVP (RB dogmatically)))))#
528	dogmatise	speak	dogmatically	(S1 (S (VP (VBP speak) (ADVP (RB dogmatically)))))#
529	cheek	speak	impudently	(S1 (S (VP (VBP speak) (ADVP (RB impudently)) (PP (TO to)))))#
530	announce	announce	publicly	(S1 (S (VP (VB announce) (ADVP (RB publicly) (CC or) (RB officially)))))#
531	rebroadcast	broadcast	again	(S1 (S (VP (VB broadcast) (ADVP (RB again)) (, ,) (PP (IN as) (PP (IN of) (NP (DT a) (NN film)))))))#
532	headline	publicize	widely	(S1 (S (VP (VB publicize) (ADVP (RB widely) (CC or) (RB highly)) (, ,) (SBAR (IN as) (S (ADVP (IN if) (PP (IN with) (NP (DT a) (NN headline)))))))))#
533	ballyhoo	advertize	noisily	(S1 (S (VP (VB advertize) (ADVP (RB noisily) (CC or) (RB blatantly)))))#
534	bill	advertise	especially	(S1 (S (VP (VBP advertise) (ADVP (RB especially)) (PP (IN by) (NP (NNS posters) (CC or) (NNS placards))))))#
535	articulate	state	clearly	(S1 (S (VP (VP (VB express)) (CC or) (VP (VB state) (ADVP (RB clearly))))))#
536	enunciate	state	clearly	(S1 (S (VP (VP (VB express)) (CC or) (VP (VB state) (ADVP (RB clearly))))))#
537	retroflex	curled	back	(S1 (S (VP (VB articulate) (PRN (-LRB- -LRB-) (NP (DT a) (NN consonant)) (-RRB- -RRB-)) (SBAR (IN with) (S (NP (DT the) (NN tongue)) (VP (VBD curled) (ADVP (RB back)) (PP (IN against) (NP (DT the) (NN palate)))))))))#
538	bumble	speak	haltingly	(S1 (S (VP (VBP speak) (ADVP (RB haltingly)))))#
539	stutter	speak	haltingly	(S1 (S (VP (VBP speak) (ADVP (RB haltingly)))))#
540	stammer	speak	haltingly	(S1 (S (VP (VBP speak) (ADVP (RB haltingly)))))#
541	falter	speak	haltingly	(S1 (S (VP (VBP speak) (ADVP (RB haltingly)))))#
542	actualize	describe	realistically	(S1 (S (VP (VP (VB represent)) (CC or) (VP (VB describe) (ADVP (RB realistically))))))#
543	actualise	describe	realistically	(S1 (S (VP (VP (VB represent)) (CC or) (VP (VB describe) (ADVP (RB realistically))))))#
544	harangue	address	forcefully	(S1 (S (VP (VB deliver) (NP (NP (DT a) (NN harangue)) (SBAR (S (VP (TO to) (VP (: ;) (VB address) (ADVP (RB forcefully))))))))))#
545	telepathize	communicate	nonverbally	(S1 (S (VP (VB communicate) (ADVP (RB nonverbally)) (PP (IN by) (NP (NN telepathy))))))#
546	telepathise	communicate	nonverbally	(S1 (S (VP (VB communicate) (ADVP (RB nonverbally)) (PP (IN by) (NP (NN telepathy))))))#
547	rewrite	write	differently	(S1 (S (S (VP (VB write) (ADVP (RB differently)))) (: ;) (S (VP (VB alter) (NP (NP (DT the) (NN writing)) (PP (IN of)))))))#
548	tape	register	electronically	(S1 (S (VP (VB register) (ADVP (RB electronically)))))#
549	reshoot	shoot	again	(S1 (S (VP (VB shoot) (ADVP (RB again)))))#
550	jot	write	briefly	(S1 (S (S (VP (VB write) (ADVP (RB briefly) (CC or) (RB hurriedly)))) (: ;) (S (VP (VB write) (NP (NP (DT a) (JJ short) (NN note)) (PP (IN of)))))))#
551	sketch	describe	roughly	(S1 (S (VP (VP (VB describe) (ADVP (RB roughly) (CC or) (RB briefly))) (CC or) (VP (VB give) (NP (NP (DT the) (JJ main) (NNS points)) (CC or) (NP (NP (NN summary)) (PP (IN of))))))))#
