ID	Word	W1	W2	DEF_SYNT
1669	serve	put	ball	(S1 (S (VP (VB put) (NP (DT the) (NN ball)) (PP (IN into) (NP (NN play))))))#
1670	ace	serve	ace	(S1 (S (VP (VB serve) (NP (NP (DT an) (NN ace)) (PP (IN against) (NP (-LRB- -LRB-) (NP (NN someone)) (-RRB- -RRB-)))))))#
1671	ruff	play	trump	(S1 (S (VP (VB play) (NP (DT a) (NNP trump)))))#
1672	overtrump	play	trump	(S1 (S (VP (VB play) (NP (DT a) (NNP trump)) (ADVP (ADVP (RBR higher)) (PP (IN than) (PRN (-LRB- -LRB-) (NP (NP (CD one)) (VP (ADVP (RB previously)) (VBN played))) (-RRB- -RRB-)))) (PP (TO to) (NP (DT the) (NN trick))))))#
1673	participate	become	participant	(S1 (S (S (VP (VB become) (NP (DT a) (NN participant)))) (: ;) (S (VP (VB be) (VP (VBN involved) (PP (IN in)))))))#
1674	quit	lacking	hope	(S1 (S (S (VP (VB give) (PRT (RP up)) (PP (IN in) (NP (NP (DT the) (NN face)) (PP (IN of) (NP (NP (NN defeat)) (PP (IN of) (S (VP (VBG lacking) (NP (NN hope))))))))))) (: ;) (S (VP (VB admit) (NP (NN defeat))))))#
1675	par	make	score	(S1 (S (VP (VB make) (NP (NP (DT a) (NN score)) (PRN (-LRB- -LRB-) (PP (IN on) (NP (DT a) (NN hole))) (-RRB- -RRB-)) (ADJP (JJ equal) (PP (TO to) (NP (NN par))))))))#
1676	umpire	be	referee	(S1 (S (VP (VB be) (NP (DT a) (NN referee) (CC or) (NN umpire)) (PP (IN in) (NP (DT a) (NNS sports) (NN competition))))))#
1677	jockey	ride	racehorse	(S1 (S (VP (VB ride) (NP (DT a) (NN racehorse)) (PP (IN as) (NP (DT a) (JJ professional) (NN jockey))))))#
1678	disarm	remove	capability	(S1 (S (VP (VB remove) (NP (JJ offensive) (NN capability)) (PP (IN from)))))#
1679	demilitarize	remove	capability	(S1 (S (VP (VB remove) (NP (JJ offensive) (NN capability)) (PP (IN from)))))#
1680	demilitarise	remove	capability	(S1 (S (VP (VB remove) (NP (JJ offensive) (NN capability)) (PP (IN from)))))#
1681	team	form	team	(S1 (S (VP (VB form) (NP (DT a) (NN team)))))#
1682	aggroup	form	group	(S1 (S (VP (VB form) (NP (DT a) (NN group) (CC or) (NN group)) (ADVP (RB together)))))#
1683	pool	form	pool	(S1 (S (VP (VB join) (CC or) (VB form) (NP (NP (DT a) (NN pool)) (PP (IN of) (NP (NNS people)))))))#
1684	recalcitrate	show	objection	(S1 (S (S (VP (VB show) (NP (NP (JJ strong) (NN objection) (CC or) (NN repugnance)) (: ;) (NP (JJ manifest) (JJ vigorous) (NN opposition) (CC or) (NN resistance))))) (: ;) (S (VP (VB be) (ADJP (RB obstinately) (JJ disobedient))))))#
1685	war	wage	war	(S1 (S (VP (VB make) (CC or) (VB wage) (NP (NN war)))))#
1686	blitzkrieg	fight	war	(S1 (S (VP (VB fight) (NP (DT a) (ADJP (JJ quick) (CC and) (JJ surprising)) (NN war)))))#
1687	crusade	fight	war	(S1 (S (S (VP (VB go) (PP (IN on) (NP (DT a) (NN crusade))))) (: ;) (S (VP (VB fight) (NP (DT a) (JJ holy) (NN war))))))#
1688	barnstorm	tour	country	(S1 (S (VP (VB tour) (NP (DT the) (NN country)) (S (VP (VP (VBG making) (NP (JJ political) (NNS speeches))) (, ,) (VP (VBG giving) (NP (VBZ lectures))) (, ,) (CC or) (VP (VBG presenting) (NP (NNS plays))))))))#
1689	whistlestop	tour	country	(S1 (S (VP (VB tour) (NP (DT the) (NN country)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB solicit) (NP (NP (NNS votes)) (PP (IN for) (NP (DT an) (NN election)))))))))))#
1690	officiate	perform	duties	(S1 (S (VP (VB perform) (NP (NP (NNS duties)) (VP (VBN attached) (PP (TO to) (NP (DT a) (JJ particular) (NN office) (CC or) (NN place) (CC or) (NN function))))))))#
1691	function	perform	duties	(S1 (S (VP (VB perform) (NP (NP (NNS duties)) (VP (VBN attached) (PP (TO to) (NP (DT a) (JJ particular) (NN office) (CC or) (NN place) (CC or) (NN function))))))))#
1692	caddie	carry	clubs	(S1 (S (VP (VP (VB act) (PP (IN as) (NP (DT a) (NN caddie)))) (CC and) (VP (VB carry) (NP (NNS clubs)) (PP (IN for) (NP (DT a) (NN player)))))))#
1693	caddy	carry	clubs	(S1 (S (VP (VP (VB act) (PP (IN as) (NP (DT a) (NN caddie)))) (CC and) (VP (VB carry) (NP (NNS clubs)) (PP (IN for) (NP (DT a) (NN player)))))))#
1694	enlist	join	military	(S1 (S (VP (VB join) (NP (DT the) (NN military)))))#
1695	draft	enter	army	(S1 (S (VP (VB engage) (S (NP (NN somebody)) (VP (TO to) (VP (VB enter) (NP (DT the) (NN army))))))))#
1696	win	be	winner	(S1 (S (S (VP (VB be) (NP (DT the) (NN winner)) (PP (IN in) (NP (DT a) (NN contest) (CC or) (NN competition))))) (: ;) (S (VP (VB be) (ADJP (JJ victorious))))))#
1697	sweep	win	victory	(S1 (S (VP (VBP win) (NP (NP (DT an) (JJ overwhelming) (NN victory)) (PP (IN in) (CC or) (PP (IN on)))))))#
1698	homer	hit	home	(S1 (S (VP (VB hit) (NP (DT a) (NN home) (VB run)))))#
1699	cheat	defeat	someone	(S1 (S (VP (VB defeat) (NP (NN someone)) (PP (IN through) (NP (NN trickery) (CC or) (NN deceit))))))#
1700	chouse	defeat	someone	(S1 (S (VP (VB defeat) (NP (NN someone)) (PP (IN through) (NP (NN trickery) (CC or) (NN deceit))))))#
1701	shaft	defeat	someone	(S1 (S (VP (VB defeat) (NP (NN someone)) (PP (IN through) (NP (NN trickery) (CC or) (NN deceit))))))#
1702	screw	defeat	someone	(S1 (S (VP (VB defeat) (NP (NN someone)) (PP (IN through) (NP (NN trickery) (CC or) (NN deceit))))))#
1703	outdraw	draw	gun	(S1 (S (VP (VP (VB draw) (NP (DT a) (NN gun)) (ADVP (RBR faster))) (, ,) (CC or) (RB best) (VP (NN someone) (PP (IN in) (NP (DT a) (NN gunfight)))))))#
1704	surpass	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1705	outstrip	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1706	outmatch	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1707	outgo	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1708	exceed	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1709	outdo	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1710	surmount	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1711	outperform	do	something	(S1 (S (VP (VB be) (CC or) (VB do) (NP (NN something)) (PP (TO to) (NP (DT a) (JJR greater) (NN degree))))))#
1712	outsell	sell	others	(S1 (S (VP (VB sell) (NP (NP (JJR more)) (PP (IN than) (NP (NNS others)))))))#
1713	upstage	steal	show	(S1 (S (VP (VP (VB steal) (NP (DT the) (NN show))) (, ,) (VP (VB draw) (NP (NN attention)) (PP (TO to) (NP (PRP oneself))) (ADVP (RB away) (PP (IN from) (NP (NN someone) (RB else))))))))#
1714	outshine	attract	attention	(S1 (S (VP (VB attract) (NP (NP (JJR more) (NN attention) (CC and) (NN praise)) (PP (IN than) (NP (NNS others)))))))#
1715	outrange	have	range	(S1 (S (VP (VB have) (NP (NP (DT a) (JJR greater) (NN range)) (PP (IN than) (NP (-LRB- -LRB-) (NP (DT another) (NN gun)) (-RRB- -RRB-)))))))#
1716	out-herod	surpass	someone	(S1 (S (VP (VB surpass) (NP (NP (NN someone)) (PP (IN in) (NP (NP (NNP cruelty)) (CC or) (NP (JJ evil))))))))#
1717	defeat	win	victory	(S1 (S (VP (VB win) (NP (DT a) (NN victory)) (PRT (RP over)))))#
1718	bulldog	seizing	horns	(S1 (S (VP (VB throw) (NP (DT a) (VB steer)) (PP (IN by) (S (VP (VP (VBG seizing) (NP (DT the) (NNS horns))) (CC and) (VP (VBG twisting) (NP (DT the) (NN neck))) (, ,) (PP (IN as) (PP (IN in) (NP (DT a) (NN rodeo))))))))))#
1719	manoeuver	perform	movement	(S1 (S (VP (VB perform) (NP (DT a) (NN movement)) (PP (IN in) (NP (ADJP (JJ military) (CC or) (JJ naval)) (NNS tactics))) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB secure) (NP (NP (DT an) (NN advantage)) (PP (IN in) (NP (NN attack) (CC or) (NN defense)))))))))))#
1720	maneuver	perform	movement	(S1 (S (VP (VB perform) (NP (DT a) (NN movement)) (PP (IN in) (NP (ADJP (JJ military) (CC or) (JJ naval)) (NNS tactics))) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB secure) (NP (NP (DT an) (NN advantage)) (PP (IN in) (NP (NN attack) (CC or) (NN defense)))))))))))#
1721	manoeuvre	perform	movement	(S1 (S (VP (VB perform) (NP (DT a) (NN movement)) (PP (IN in) (NP (ADJP (JJ military) (CC or) (JJ naval)) (NNS tactics))) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB secure) (NP (NP (DT an) (NN advantage)) (PP (IN in) (NP (NN attack) (CC or) (NN defense)))))))))))#
1722	steal	steal	base	(S1 (S (VP (VB steal) (NP (DT a) (NN base)))))#
1723	walk	obtain	base	(S1 (S (VP (VB obtain) (NP (NP (DT a) (NN base)) (PP (IN on) (NP (NNS balls)))))))#
1724	checkmate	place	opponent	(S1 (S (VP (VB place) (NP (NP (DT an) (NN opponent) (POS 's)) (NN king)) (PP (IN under) (NP (NP (DT an) (NN attack)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (PRP it)) (VP (VP (NN cannot) (NP (NN escape))) (CC and) (VP (ADVP (RB thus)) (VBG ending) (NP (DT the) (NN game)))))))))))#
1725	mate	place	opponent	(S1 (S (VP (VB place) (NP (NP (DT an) (NN opponent) (POS 's)) (NN king)) (PP (IN under) (NP (NP (DT an) (NN attack)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (PRP it)) (VP (VP (NN cannot) (NP (NN escape))) (CC and) (VP (ADVP (RB thus)) (VBG ending) (NP (DT the) (NN game)))))))))))#
1726	sic	attack	someone	(S1 (S (VP (VB urge) (S (VP (TO to) (VP (VB attack) (NP (NN someone))))))))#
1727	resist	withstand	force	(S1 (S (VP (VB withstand) (NP (NP (DT the) (NN force)) (PP (IN of) (NP (NN something)))))))#
1728	fend	withstand	force	(S1 (S (VP (VB withstand) (NP (NP (DT the) (NN force)) (PP (IN of) (NP (NN something)))))))#
1729	withstand	offer	resistance	(S1 (S (VP (VP (VB stand) (PRT (RP up))) (CC or) (VP (VB offer) (NP (NN resistance)) (PP (TO to) (NP (NP (NN somebody)) (CC or) (NP (NN something))))))))#
1730	nail	complete	pass	(S1 (S (VP (VB complete) (NP (DT a) (NN pass)))))#
1731	aggress	take	initiative	(S1 (S (VP (VP (VB take) (NP (DT the) (NN initiative))) (CC and) (VP (VB go) (PP (IN on) (NP (DT the) (NN offensive)))))))#
1732	pin	immobilize	piece	(S1 (S (VP (VB immobilize) (NP (DT a) (NN piece)))))#
1733	duel	fight	duel	(S1 (S (S (VP (VB fight) (NP (DT a) (NN duel)))) (, ,) (PP (IN as) (PP (IN over) (NP (NP (NP (CD one) (POS 's)) (NN honor)) (CC or) (NP (DT a) (NN woman)))))))#
1734	rival	be	competition	(S1 (S (VP (VB be) (NP (NP (DT the) (VB rival)) (PP (IN of)) (, ,) (VP (VB be) (PP (IN in) (NP (NN competition))) (PP (IN with)))))))#
1735	emulate	reach	equality	(S1 (S (S (VP (VB compete) (PP (IN with) (NP (RB successfully))))) (: ;) (S (VP (VP (VB approach)) (CC or) (VP (VB reach) (NP (NN equality)) (PP (IN with)))))))#
1736	outrival	be	rival	(S1 (S (VP (VB be) (NP (NP (JJR more)) (PP (IN of) (NP (DT a) (NN rival)))) (PP (IN than)))))#
1737	outvie	be	rival	(S1 (S (VP (VB be) (NP (NP (JJR more)) (PP (IN of) (NP (DT a) (NN rival)))) (PP (IN than)))))#
1738	slice	hit	ball	(S1 (S (VP (VB hit) (NP (DT a) (NN ball)) (SBAR (IN so) (IN that) (S (NP (PRP it)) (VP (VBZ causes) (NP (DT a) (NN backspin))))))))#
1739	counterattack	make	counterattack	(S1 (S (VP (VB make) (NP (DT a) (NN counterattack)))))#
1740	counterstrike	make	counterattack	(S1 (S (VP (VB make) (NP (DT a) (NN counterattack)))))#
1741	countermine	destroy	enemy	(S1 (S (VP (VB destroy) (NP (NP (NN enemy) (NNS mines)) (PP (IN with) (NP (NP (CD one) (POS 's)) (JJ own) (NNS mines)))))))#
1742	blockade	impose	blockade	(S1 (S (VP (VB impose) (NP (NP (DT a) (NN blockade)) (PP (IN on))))))#
1743	arrest	check	expansion	(S1 (S (S (VP (VB hold) (PRT (RP back)) (, ,) (PP (IN as) (PP (IN of) (NP (NP (DT a) (NN danger)) (CC or) (NP (DT an) (NN enemy))))))) (: ;) (S (VP (VP (VB check) (NP (DT the) (NN expansion))) (CC or) (VP (VB influence) (PP (IN of)))))))#
1744	contain	check	expansion	(S1 (S (S (VP (VB hold) (PRT (RP back)) (, ,) (PP (IN as) (PP (IN of) (NP (NP (DT a) (NN danger)) (CC or) (NP (DT an) (NN enemy))))))) (: ;) (S (VP (VP (VB check) (NP (DT the) (NN expansion))) (CC or) (VP (VB influence) (PP (IN of)))))))#
1745	bomb	throw	bombs	(S1 (S (VP (VP (VB throw) (NP (NNS bombs)) (PP (IN at))) (CC or) (VP (VB attack) (PP (IN with) (NP (NNS bombs)))))))#
1746	cannon	fire	cannon	(S1 (S (VP (VB fire) (NP (DT a) (NN cannon)))))#
1747	trigger	pull	trigger	(S1 (S (VP (VB release) (CC or) (VB pull) (NP (DT the) (NN trigger)) (PP (IN on)))))#
1748	defuse	remove	device	(S1 (S (VP (VB remove) (NP (DT the) (VBG triggering) (NN device)) (PP (IN from)))))#
1749	gamble	play	games	(S1 (S (VP (VBP play) (NP (NP (NNS games)) (PP (IN for) (NP (NN money)))))))#
1750	gage	place	bet	(S1 (S (VP (VB place) (NP (DT a) (NN bet)) (PP (IN on)))))#
1751	stake	place	bet	(S1 (S (VP (VB place) (NP (DT a) (NN bet)) (PP (IN on)))))#
1752	game	place	bet	(S1 (S (VP (VB place) (NP (DT a) (NN bet)) (PP (IN on)))))#
1753	punt	place	bet	(S1 (S (VP (VB place) (NP (DT a) (NN bet)) (PP (IN on)))))#
1754	ante	place	stake	(S1 (S (VP (VB place) (NP (NP (CD one) (POS 's)) (NN stake)))))#
1755	bird	study	birds	(S1 (S (VP (VB watch) (CC and) (VB study) (NP (NP (NNS birds)) (PP (IN in) (NP (PRP$ their) (JJ natural) (NN habitat)))))))#
1756	birdwatch	study	birds	(S1 (S (VP (VB watch) (CC and) (VB study) (NP (NP (NNS birds)) (PP (IN in) (NP (PRP$ their) (JJ natural) (NN habitat)))))))#
1757	fish	catch	fish	(S1 (S (VP (VB catch) (CC or) (VB try) (S (VP (TO to) (VP (VB catch) (NP (NN fish) (CC or) (NN shellfish))))))))#
1758	whelk	gather	whelk	(S1 (S (VP (VB gather) (NP (NN whelk)))))#
1759	strive	exert	effort	(S1 (S (VP (TO to) (VP (VB exert) (NP (JJ much) (NN effort) (CC or) (NN energy))))))#
1760	deflect	impede	movement	(S1 (S (VP (VB impede) (NP (NP (DT the) (NN movement)) (PP (IN of) (NP (-LRB- -LRB-) (NP (NP (DT an) (NN opponent)) (CC or) (NP (DT a) (NN ball))) (-RRB- -RRB-)))))))#
1761	side	take	sides	(S1 (S (VP (VB take) (NP (NNS sides)) (PP (PP (IN for)) (CC or) (PP (IN against))))))#
1762	deploy	place	troops	(S1 (S (VP (VB place) (NP (NNS troops) (CC or) (NNS weapons)) (PP (IN in) (NP (NN battle) (NN formation))))))#
1763	tackle	carries	ball	(S1 (S (VP (VB seize) (CC and) (VB throw) (PRT (RP down)) (NP (NP (DT an) (NN opponent) (NN player)) (, ,) (SBAR (WHNP (WP who)) (S (ADVP (RB usually)) (VP (VBZ carries) (NP (DT the) (NN ball)))))))))#
1764	revenge	take	revenge	(S1 (S (VP (VB take) (NP (NN revenge)) (PP (IN for) (NP (DT a) (VBN perceived) (JJ wrong))))))#
1765	avenge	take	revenge	(S1 (S (VP (VB take) (NP (NN revenge)) (PP (IN for) (NP (DT a) (VBN perceived) (JJ wrong))))))#
1766	croquet	play	game	(S1 (S (VP (VB play) (NP (NP (DT a) (NN game)) (SBAR (WHPP (IN in) (WHNP (WDT which))) (S (NP (NNS players)) (VP (VBP hit) (NP (DT a) (JJ wooden) (NN ball)) (PP (IN through) (NP (NP (DT a) (NN series)) (PP (IN of) (NP (NNS hoops))))))))))))#
1767	utilise	make	work	(S1 (S (S (VP (VB put) (PP (IN into) (NP (NN service))))) (: ;) (S (VP (VP (VB make) (NP (NN work))) (CC or) (VP (VB employ) (PP (PP (IN for) (NP (DT a) (JJ particular) (NN purpose))) (CC or) (PP (IN for) (NP (PRP$ its) (ADJP (JJ inherent) (CC or) (JJ natural)) (NN purpose)))))))))#
1768	employ	make	work	(S1 (S (S (VP (VB put) (PP (IN into) (NP (NN service))))) (: ;) (S (VP (VP (VB make) (NP (NN work))) (CC or) (VP (VB employ) (PP (PP (IN for) (NP (DT a) (JJ particular) (NN purpose))) (CC or) (PP (IN for) (NP (PRP$ its) (ADJP (JJ inherent) (CC or) (JJ natural)) (NN purpose)))))))))#
1769	repose	confide	something	(S1 (S (VP (VB put) (CC or) (VB confide) (NP (NN something)) (PP (IN in) (NP (DT a) (NN person) (CC or) (NN thing))))))#
1770	overuse	make	use	(S1 (S (VP (VB make) (NP (NP (NN use)) (PP (IN of) (UCP (ADVP (RB too) (RB often)) (CC or) (ADVP (RB too) (RB extensively))))))))#
1771	overdrive	make	use	(S1 (S (VP (VB make) (NP (NP (NN use)) (PP (IN of) (UCP (ADVP (RB too) (RB often)) (CC or) (ADVP (RB too) (RB extensively))))))))#
1772	cannibalize	use	parts	(S1 (S (VP (VB use) (NP (NP (NNS parts)) (PP (IN of) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (VB repair) (NP (NN something) (RB else))))))))))))#
1773	cannibalise	use	parts	(S1 (S (VP (VB use) (NP (NP (NNS parts)) (PP (IN of) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (VB repair) (NP (NN something) (RB else))))))))))))#
1774	dine	give	dinner	(S1 (S (VP (VB give) (NP (NN dinner)) (S (VP (TO to) (VP (: ;) (VB host) (PP (IN for) (NP (NN dinner)))))))))#
1775	swill	drink	quantities	(S1 (S (VP (VB drink) (NP (NP (JJ large) (NNS quantities)) (PP (IN of) (NP (-LRB- -LRB-) (NP (JJ liquid) (, ,) (ADJP (RB especially) (JJ alcoholic)) (NN drink)) (-RRB- -RRB-)))))))#
1776	suck	creating	vacuum	(S1 (S (VP (VB draw) (PP (IN into) (NP (DT the) (NN mouth))) (PP (IN by) (S (VP (VBG creating) (NP (NP (DT a) (JJ practical) (NN vacuum)) (PP (IN in) (NP (DT the) (NN mouth))))))))))#
1777	booze	consume	alcohol	(S1 (S (VP (VB consume) (NP (NN alcohol)))))#
1778	tope	drink	amounts	(S1 (S (S (VP (VB drink) (NP (NP (JJ excessive) (NNS amounts)) (PP (IN of) (NP (NN alcohol)))))) (: ;) (S (VP (VB be) (NP (DT an) (JJ alcoholic))))))#
1779	nosh	eat	snack	(S1 (S (S (VP (VB eat) (NP (DT a) (NN snack)))) (: ;) (S (VP (VB eat) (ADVP (RB lightly))))))#
1780	snack	eat	snack	(S1 (S (S (VP (VB eat) (NP (DT a) (NN snack)))) (: ;) (S (VP (VB eat) (ADVP (RB lightly))))))#
1781	nibble	take	bites	(S1 (S (S (VP (VB eat) (ADVP (RB intermittently)))) (: ;) (S (VP (VB take) (NP (JJ small) (NNS bites)) (PP (IN of))))))#
1782	browse	try	dishes	(S1 (S (VP (VB eat) (ADVP (RB lightly)) (, ,) (S (VP (VB try) (NP (JJ different) (NNS dishes)))))))#
1783	graze	try	dishes	(S1 (S (VP (VB eat) (ADVP (RB lightly)) (, ,) (S (VP (VB try) (NP (JJ different) (NNS dishes)))))))#
1784	wassail	propose	toast	(S1 (S (VP (VB propose) (NP (DT a) (NN toast)) (PP (TO to)))))#
1785	board	provide	food	(S1 (S (VP (VB provide) (NP (NP (NN food) (CC and) (NN lodging)) (PRN (-LRB- -LRB-) (IN for) (-RRB- -RRB-))))))#
1786	fodder	give	fodder	(S1 (VP (VB give) (NP (NP (NN fodder)) (PRN (-LRB- -LRB-) (S (VP (TO to) (VP (VB domesticated) (NP (NNS animals))))) (-RRB- -RRB-)))))#
1787	force-feed	feed	someone	(S1 (S (VP (VB feed) (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (MD will) (ADVP (RB not) (CC or) (RB cannot)) (VP (VB eat)))))))))#
1788	power	supply	force	(S1 (S (VP (VB supply) (NP (NP (DT the) (NN force) (CC or) (NN power)) (PP (IN for) (NP (NP (DT the) (NN functioning)) (PP (IN of))))))))#
1789	gratify	give	satisfaction	(S1 (S (NP (NP (NN yield)) (PRN (-LRB- -LRB-) (VP (TO to)) (-RRB- -RRB-))) (: ;) (VP (VBP give) (NP (NN satisfaction)) (PP (TO to)))))#
1790	indulge	give	satisfaction	(S1 (S (NP (NP (NN yield)) (PRN (-LRB- -LRB-) (VP (TO to)) (-RRB- -RRB-))) (: ;) (VP (VBP give) (NP (NN satisfaction)) (PP (TO to)))))#
1791	lunch	take	midday	(S1 (S (VP (VB take) (NP (DT the) (NN midday) (NN meal)))))#
1792	brunch	eat	meal	(S1 (S (VP (VB eat) (NP (DT a) (NN meal)) (PP (IN in) (NP (DT the) (JJ late) (NN morning))))))#
1793	breakfast	eat	morning	(S1 (S (VP (VB eat) (NP (DT an) (JJ early) (NN morning) (NN meal)))))#
1794	dry-nurse	take	care	(S1 (S (VP (VB take) (NP (NN care)) (PP (IN of) (NP (DT an) (NN infant))) (PP (IN without) (S (VP (VBG breastfeeding) (NP (PRP it))))))))#
1795	thirst	have	craving	(S1 (S (VP (VB have) (NP (NP (DT a) (NN craving)) (, ,) (NP (NN appetite)) (, ,) (CC or) (NP (JJ great) (NN desire))) (PP (IN for)))))#
1796	lust	have	craving	(S1 (S (VP (VB have) (NP (NP (DT a) (NN craving)) (, ,) (NP (NN appetite)) (, ,) (CC or) (NP (JJ great) (NN desire))) (PP (IN for)))))#
1797	diet	lose	weight	(S1 (S (VP (VB eat) (ADVP (RB sparingly)) (, ,) (PP (IN for) (NP (NP (NN health) (NNS reasons)) (CC or) (S (VP (TO to) (VP (VB lose) (NP (NN weight))))))))))#
1798	delight	take	delight	(S1 (S (VP (VB take) (NP (NN delight)) (PP (IN in)))))#
1799	enjoy	take	delight	(S1 (S (VP (VB take) (NP (NN delight)) (PP (IN in)))))#
1800	revel	take	delight	(S1 (S (VP (VB take) (NP (NN delight)) (PP (IN in)))))#
1801	gorge	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1802	ingurgitate	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1803	overindulge	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1804	glut	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1805	englut	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1806	engorge	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1807	overgorge	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1808	overeat	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1809	gormandize	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1810	gormandise	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1811	gourmandize	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1812	binge	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1813	satiate	make	pig	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
1814	cloy	cause	surfeit	(S1 (S (VP (VB cause) (NP (NN surfeit)) (PP (IN through) (NP (NN excess))) (SBAR (IN though) (S (ADVP (RB initially)) (VP (VBG pleasing)))))))#
1815	host	be	host	(S1 (S (VP (VB be) (NP (NP (DT the) (NN host)) (PP (IN of) (CC or) (PP (IN for)))))))#
1816	sample	take	sample	(S1 (S (VP (VB take) (NP (DT a) (NN sample)) (PP (IN of)))))#
1817	chain-smoke	smoke	cigarette	(S1 (S (S (VP (VB smoke) (NP (CD one) (NN cigarette)) (PP (IN after) (NP (DT another))))) (: ;) (S (VP (VB light) (NP (CD one) (NN cigarette)) (PP (IN from) (NP (DT the) (JJ preceding) (CD one)))))))#
1818	free-base	inhaling	fumes	(S1 (NP (NP (NN use)) (PRN (-LRB- -LRB-) (NP (JJ purified) (NN cocaine)) (-RRB- -RRB-)) (PP (IN by) (S (VP (VP (VBG burning) (NP (PRP it))) (CC and) (VP (VBG inhaling) (NP (DT the) (NNS fumes))))))))#
1819	nutrify	give	nourishment	(S1 (S (VP (VB give) (NP (NN nourishment)) (PP (TO to)))))#
